 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  1.1050E+03  2.6333E+11  4.0384E+11  5.0034E+10  4.0591E+10  2.3541E+07  6.0070E+08
  1.1060E+03  2.6327E+11  4.0381E+11  4.9987E+10  4.0583E+10  2.3542E+07  6.0070E+08
  1.1070E+03  2.6321E+11  4.0377E+11  4.9941E+10  4.0575E+10  2.3542E+07  6.0070E+08
  1.1080E+03  2.6315E+11  4.0374E+11  4.9895E+10  4.0567E+10  2.3542E+07  6.0070E+08
  1.1090E+03  2.6310E+11  4.0370E+11  4.9849E+10  4.0559E+10  2.3543E+07  6.0070E+08
  1.1100E+03  2.6304E+11  4.0367E+11  4.9803E+10  4.0551E+10  2.3543E+07  6.0070E+08
  1.1110E+03  2.6298E+11  4.0364E+11  4.9757E+10  4.0544E+10  2.3544E+07  6.0070E+08
  1.1120E+03  2.6293E+11  4.0360E+11  4.9711E+10  4.0536E+10  2.3544E+07  6.0070E+08
  1.1130E+03  2.6287E+11  4.0357E+11  4.9666E+10  4.0528E+10  2.3545E+07  6.0070E+08
  1.1140E+03  2.6281E+11  4.0353E+11  4.9620E+10  4.0520E+10  2.3545E+07  6.0070E+08
  1.1150E+03  2.6276E+11  4.0350E+11  4.9575E+10  4.0512E+10  2.3546E+07  6.0070E+08
  1.1160E+03  2.6270E+11  4.0346E+11  4.9529E+10  4.0504E+10  2.3546E+07  6.0070E+08
  1.1170E+03  2.6264E+11  4.0343E+11  4.9484E+10  4.0496E+10  2.3546E+07  6.2620E+08
  1.1180E+03  2.6259E+11  4.0340E+11  4.9439E+10  4.0488E+10  2.3547E+07  6.2620E+08
  1.1190E+03  2.6253E+11  4.0336E+11  4.9394E+10  4.0481E+10  2.3547E+07  6.2620E+08
  1.1200E+03  2.6248E+11  4.0333E+11  4.9349E+10  4.0473E+10  2.3548E+07  6.2620E+08
  1.1210E+03  2.6242E+11  4.0329E+11  4.9304E+10  4.0465E+10  2.3548E+07  6.2620E+08
  1.1220E+03  2.6236E+11  4.0326E+11  4.9259E+10  4.0457E+10  2.3548E+07  6.2620E+08
  1.1230E+03  2.6231E+11  4.0323E+11  4.9215E+10  4.0449E+10  2.3549E+07  6.2620E+08
  1.1240E+03  2.6225E+11  4.0319E+11  4.9170E+10  4.0441E+10  2.3549E+07  6.2620E+08
  1.1250E+03  2.6220E+11  4.0316E+11  4.9126E+10  4.0434E+10  2.3550E+07  6.2620E+08
  1.1260E+03  2.6214E+11  4.0312E+11  4.9081E+10  4.0426E+10  2.3550E+07  6.2620E+08
  1.1270E+03  2.6209E+11  4.0309E+11  4.9037E+10  4.0418E+10  2.3550E+07  6.2620E+08
  1.1280E+03  2.6203E+11  4.0306E+11  4.8993E+10  4.0410E+10  2.3551E+07  6.2620E+08
  1.1290E+03  2.6198E+11  4.0302E+11  4.8949E+10  4.0402E+10  2.3551E+07  6.2620E+08
  1.1300E+03  2.6192E+11  4.0299E+11  4.8905E+10  4.0395E+10  2.3551E+07  6.2620E+08
  1.1310E+03  2.6187E+11  4.0296E+11  4.8861E+10  4.0387E+10  2.3552E+07  6.2620E+08
  1.1320E+03  2.6181E+11  4.0292E+11  4.8817E+10  4.0379E+10  2.3552E+07  6.2620E+08
  1.1330E+03  2.6176E+11  4.0289E+11  4.8774E+10  4.0371E+10  2.3552E+07  6.2620E+08
  1.1340E+03  2.6170E+11  4.0286E+11  4.8730E+10  4.0364E+10  2.3552E+07  6.2620E+08
  1.1350E+03  2.6165E+11  4.0282E+11  4.8687E+10  4.0356E+10  2.3553E+07  6.2620E+08
  1.1360E+03  2.6160E+11  4.0279E+11  4.8643E+10  4.0348E+10  2.3553E+07  6.2620E+08
  1.1370E+03  2.6154E+11  4.0276E+11  4.8600E+10  4.0340E+10  2.3553E+07  6.2620E+08
  1.1380E+03  2.6149E+11  4.0272E+11  4.8557E+10  4.0333E+10  2.3554E+07  6.2620E+08
  1.1390E+03  2.6143E+11  4.0269E+11  4.8514E+10  4.0325E+10  2.3554E+07  6.2620E+08
  1.1400E+03  2.6138E+11  4.0266E+11  4.8471E+10  4.0317E+10  2.3554E+07  6.2620E+08
  1.1410E+03  2.6133E+11  4.0263E+11  4.8428E+10  4.0310E+10  2.3554E+07  6.2620E+08
  1.1420E+03  2.6127E+11  4.0259E+11  4.8385E+10  4.0302E+10  2.3555E+07  6.2620E+08
  1.1430E+03  2.6122E+11  4.0256E+11  4.8342E+10  4.0294E+10  2.3555E+07  6.2620E+08
  1.1440E+03  2.6117E+11  4.0253E+11  4.8300E+10  4.0286E+10  2.3555E+07  6.2620E+08
  1.1450E+03  2.6111E+11  4.0249E+11  4.8257E+10  4.0279E+10  2.3555E+07  6.2620E+08
  1.1460E+03  2.6106E+11  4.0246E+11  4.8215E+10  4.0271E+10  2.3555E+07  6.2620E+08
  1.1470E+03  2.6101E+11  4.0243E+11  4.8173E+10  4.0263E+10  2.3556E+07  6.2620E+08
  1.1480E+03  2.6095E+11  4.0240E+11  4.8131E+10  4.0256E+10  2.3556E+07  6.2620E+08
  1.1490E+03  2.6090E+11  4.0236E+11  4.8088E+10  4.0248E+10  2.3556E+07  6.2620E+08
  1.1500E+03  2.6085E+11  4.0233E+11  4.8046E+10  4.0241E+10  2.3556E+07  6.2620E+08
  1.1510E+03  2.6080E+11  4.0230E+11  4.8005E+10  4.0233E+10  2.3556E+07  6.2620E+08
  1.1520E+03  2.6074E+11  4.0227E+11  4.7963E+10  4.0225E+10  2.3557E+07  6.2620E+08
  1.1530E+03  2.6069E+11  4.0223E+11  4.7921E+10  4.0218E+10  2.3557E+07  6.2620E+08
  1.1540E+03  2.6064E+11  4.0220E+11  4.7879E+10  4.0210E+10  2.3557E+07  6.2620E+08
  1.1550E+03  2.6059E+11  4.0217E+11  4.7838E+10  4.0202E+10  2.3557E+07  6.2620E+08
  1.1560E+03  2.6054E+11  4.0214E+11  4.7797E+10  4.0195E+10  2.3557E+07  6.2620E+08
  1.1570E+03  2.6048E+11  4.0210E+11  4.7755E+10  4.0187E+10  2.3557E+07  6.2620E+08
  1.1580E+03  2.6043E+11  4.0207E+11  4.7714E+10  4.0180E+10  2.3558E+07  6.2620E+08
  1.1590E+03  2.6038E+11  4.0204E+11  4.7673E+10  4.0172E+10  2.3558E+07  6.2620E+08
  1.1600E+03  2.6033E+11  4.0201E+11  4.7632E+10  4.0164E+10  2.3558E+07  6.2620E+08
  1.1610E+03  2.6028E+11  4.0198E+11  4.7591E+10  4.0157E+10  2.3558E+07  6.5075E+08
  1.1620E+03  2.6023E+11  4.0194E+11  4.7550E+10  4.0149E+10  2.3558E+07  6.5075E+08
  1.1630E+03  2.6018E+11  4.0191E+11  4.7509E+10  4.0142E+10  2.3558E+07  6.5075E+08
  1.1640E+03  2.6012E+11  4.0188E+11  4.7469E+10  4.0134E+10  2.3558E+07  6.5075E+08
  1.1650E+03  2.6007E+11  4.0185E+11  4.7428E+10  4.0127E+10  2.3558E+07  6.5075E+08
  1.1660E+03  2.6002E+11  4.0182E+11  4.7388E+10  4.0119E+10  2.3559E+07  6.5075E+08
  1.1670E+03  2.5997E+11  4.0178E+11  4.7347E+10  4.0112E+10  2.3559E+07  6.5075E+08
  1.1680E+03  2.5992E+11  4.0175E+11  4.7307E+10  4.0104E+10  2.3559E+07  6.5075E+08
  1.1690E+03  2.5987E+11  4.0172E+11  4.7267E+10  4.0097E+10  2.3559E+07  6.5075E+08
  1.1700E+03  2.5982E+11  4.0169E+11  4.7227E+10  4.0089E+10  2.3559E+07  6.5075E+08
  1.1710E+03  2.5977E+11  4.0166E+11  4.7187E+10  4.0082E+10  2.3559E+07  6.5075E+08
  1.1720E+03  2.5972E+11  4.0163E+11  4.7147E+10  4.0074E+10  2.3559E+07  6.5075E+08
  1.1730E+03  2.5967E+11  4.0160E+11  4.7107E+10  4.0067E+10  2.3559E+07  6.5075E+08
  1.1740E+03  2.5962E+11  4.0156E+11  4.7067E+10  4.0059E+10  2.3559E+07  6.5075E+08
  1.1750E+03  2.5957E+11  4.0153E+11  4.7028E+10  4.0052E+10  2.3559E+07  6.5075E+08
